page_path,page_live_url,image_type,image_src,image_slug,alt_text,alt_status,in_manifest,manifest_public_path
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,img_tag,/images/quad-room-queen-two-singles-burleigh-gold-coast-motel.webp,quad-room-queen-two-singles-burleigh-gold-coast-motel.webp,Quad room with one queen bed and two single beds — Burleigh Gold Coast Motel,OK,NO,
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,img_tag,/images/private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,Private ensuite with shower and vessel sink vanity — Burleigh Gold Coast Motel,OK,NO,
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,img_tag,/images/burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,Outdoor pool with sun lounges at Burleigh Gold Coast Motel,OK,NO,
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,img_tag,https://www.google-analytics.com/collect?v=1&t=pageview&tid=G-T7352DTPTN&cid=555&dp=%2Frooms%2Fquad%2F,collect,,EMPTY,NO,
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,background_image,/images/quad-room-queen-two-singles-burleigh-gold-coast-motel.webp,quad-room-queen-two-singles-burleigh-gold-coast-motel.webp,,N/A,NO,
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,background_image,/images/family-room-queen-three-singles-burleigh-gold-coast-motel.webp,family-room-queen-three-singles-burleigh-gold-coast-motel.webp,,N/A,NO,
rooms/quad/index.html,https://burleighmotel.com.au/rooms/quad/,background_image,/images/interconnecting-rooms-queen-single-beds-burleigh-heads-mote.webp,interconnecting-rooms-queen-single-beds-burleigh-heads-mote.webp,,N/A,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,img_tag,/images/ground-floor-triple-room-tv-microwave-burleigh-gold-coast-motel.webp,ground-floor-triple-room-tv-microwave-burleigh-gold-coast-motel.webp,Ground floor triple room with TV and microwave — Burleigh Gold Coast Motel,OK,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,img_tag,/images/private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,Private ensuite with shower and vessel sink vanity — Burleigh Gold Coast Motel,OK,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,img_tag,/images/ground-floor-triple-no-stairs-queen-single-burleigh-motel.webp,ground-floor-triple-no-stairs-queen-single-burleigh-motel.webp,"Ground floor triple room with queen and single bed, no stairs — Burleigh Gold Coast Motel",OK,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,img_tag,https://www.google-analytics.com/collect?v=1&t=pageview&tid=G-T7352DTPTN&cid=555&dp=%2Frooms%2Ftriple-ground-floor%2F,collect,,EMPTY,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,background_image,/images/ground-floor-triple-room-tv-microwave-burleigh-gold-coast-motel.webp,ground-floor-triple-room-tv-microwave-burleigh-gold-coast-motel.webp,,N/A,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,background_image,/images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,,N/A,NO,
rooms/triple-ground-floor/index.html,https://burleighmotel.com.au/rooms/triple-ground-floor/,background_image,/images/family-room-queen-three-singles-burleigh-gold-coast-motel.webp,family-room-queen-three-singles-burleigh-gold-coast-motel.webp,,N/A,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,img_tag,/images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,Triple room with queen and single bed and ocean view — Burleigh Gold Coast Motel,OK,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,img_tag,/images/triple-room-queen-single-tv-fridge-burleigh-motel.webp,triple-room-queen-single-tv-fridge-burleigh-motel.webp,"Triple room with queen and single bed, TV and bar fridge — Burleigh Gold Coast Motel",OK,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,img_tag,/images/private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,Private ensuite with shower and vessel sink vanity — Burleigh Gold Coast Motel,OK,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,img_tag,/images/triple-room-sleeps-3-air-con-burleigh-heads-motel.webp,triple-room-sleeps-3-air-con-burleigh-heads-motel.webp,"Triple room sleeps three, with air conditioning — Burleigh Gold Coast Motel",OK,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,img_tag,https://www.google-analytics.com/collect?v=1&t=pageview&tid=G-T7352DTPTN&cid=555&dp=%2Frooms%2Ftriple-upstairs%2F,collect,,EMPTY,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,background_image,/images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,,N/A,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,background_image,/images/ground-floor-triple-room-tv-microwave-burleigh-gold-coast-motel.webp,ground-floor-triple-room-tv-microwave-burleigh-gold-coast-motel.webp,,N/A,NO,
rooms/triple-upstairs/index.html,https://burleighmotel.com.au/rooms/triple-upstairs/,background_image,/images/quad-room-queen-two-singles-burleigh-gold-coast-motel.webp,quad-room-queen-two-singles-burleigh-gold-coast-motel.webp,,N/A,NO,
sea-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/sea-world-accommodation-gold-coast/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
sea-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/sea-world-accommodation-gold-coast/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
sea-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/sea-world-accommodation-gold-coast/,background_image,/images/sea-world-dolphin-leaping-lagoon-palm-trees-nearby-burleigh-gold-coast-motel.webp,sea-world-dolphin-leaping-lagoon-palm-trees-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
sea-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/sea-world-accommodation-gold-coast/,background_image,/images/sea-world-family-dolphin-interaction-lagoon-nearby-burleigh-gold-coast-motel.webp,sea-world-family-dolphin-interaction-lagoon-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
sea-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/sea-world-accommodation-gold-coast/,background_image,/images/sea-world-cruises-catamaran-aerial-group-gold-coast-nearby-burleigh-motel.webp,sea-world-cruises-catamaran-aerial-group-gold-coast-nearby-burleigh-motel.webp,,N/A,NO,
sea-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/sea-world-accommodation-gold-coast/,background_image,/images/sea-world-dad-son-shark-tank-back-view-nearby-burleigh-gold-coast-motel.webp,sea-world-dad-son-shark-tank-back-view-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
sea-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/sea-world-accommodation-gold-coast/,background_image,/images/sea-world-couple-snorkelling-coral-reef-underwater-nearby-burleigh-gold-coast-motel.webp,sea-world-couple-snorkelling-coral-reef-underwater-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
sea-world-accommodation-gold-coast/index.html,https://burleighmotel.com.au/sea-world-accommodation-gold-coast/,background_image,/images/sea-world-spongebob-kid-high-five-bikini-bottom-nearby-burleigh-gold-coast-motel.webp,sea-world-spongebob-kid-high-five-bikini-bottom-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,img_tag,https://www.google-analytics.com/collect?v=1&t=pageview&tid=G-T7352DTPTN&cid=555&dp=%2Fsee-do%2F,collect,,EMPTY,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,background_image,/images/warner-bros-movie-world-gold-coast-attraction-burleigh-motel-accommodation.webp,warner-bros-movie-world-gold-coast-attraction-burleigh-motel-accommodation.webp,,N/A,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,background_image,/images/sea-world-gold-coast-marine-experience-burleigh-motel-accommodation.webp,sea-world-gold-coast-marine-experience-burleigh-motel-accommodation.webp,,N/A,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,background_image,/images/wet-n-wild-gold-coast-wave-pool-group-friends-burleigh-motel-accommodation.webp,wet-n-wild-gold-coast-wave-pool-group-friends-burleigh-motel-accommodation.webp,,N/A,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,background_image,/images/north-burleigh-heads-beach-aerial-gold-coast.webp,north-burleigh-heads-beach-aerial-gold-coast.webp,,N/A,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,background_image,/images/burleigh-heads-national-park-gold-coast.webp,burleigh-heads-national-park-gold-coast.webp,,N/A,NO,
see-do/index.html,https://burleighmotel.com.au/see-do/,background_image,/images/miami-hill-lookout-sunset-gold-coast-burleigh-motel-accommodation.webp,miami-hill-lookout-sunset-gold-coast-burleigh-motel-accommodation.webp,,N/A,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,img_tag,https://www.google-analytics.com/collect?v=1&t=pageview&tid=G-T7352DTPTN&cid=555&dp=%2Fsee-do%2Fmovie-world%2F,collect,,EMPTY,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,background_image,/images/movie-world-family-selfie-entrance-gate-nearby-burleigh-gold-coast-motel.webp,movie-world-family-selfie-entrance-gate-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,background_image,/images/movie-world-joker-ride-couple-laughing-nearby-burleigh-gold-coast-motel.webp,movie-world-joker-ride-couple-laughing-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,background_image,/images/movie-world-superman-escape-roller-coaster-nearby-burleigh-gold-coast-motel.webp,movie-world-superman-escape-roller-coaster-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,background_image,/images/movie-world-street-parade-marilyn-monroe-vintage-car-nearby-burleigh-gold-coast-motel.webp,movie-world-street-parade-marilyn-monroe-vintage-car-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,background_image,/images/movie-world-wonder-woman-child-meet-greet-nearby-burleigh-gold-coast-motel.webp,movie-world-wonder-woman-child-meet-greet-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/movie-world/index.html,https://burleighmotel.com.au/see-do/movie-world/,background_image,/images/movie-world-tweety-bird-family-photo-nearby-burleigh-gold-coast-motel.webp,movie-world-tweety-bird-family-photo-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/sea-world/index.html,https://burleighmotel.com.au/see-do/sea-world/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
see-do/sea-world/index.html,https://burleighmotel.com.au/see-do/sea-world/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
see-do/sea-world/index.html,https://burleighmotel.com.au/see-do/sea-world/,background_image,/images/sea-world-dolphin-leaping-lagoon-palm-trees-nearby-burleigh-gold-coast-motel.webp,sea-world-dolphin-leaping-lagoon-palm-trees-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/sea-world/index.html,https://burleighmotel.com.au/see-do/sea-world/,background_image,/images/sea-world-family-dolphin-interaction-lagoon-nearby-burleigh-gold-coast-motel.webp,sea-world-family-dolphin-interaction-lagoon-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/sea-world/index.html,https://burleighmotel.com.au/see-do/sea-world/,background_image,/images/sea-world-cruises-catamaran-aerial-group-gold-coast-nearby-burleigh-motel.webp,sea-world-cruises-catamaran-aerial-group-gold-coast-nearby-burleigh-motel.webp,,N/A,NO,
see-do/sea-world/index.html,https://burleighmotel.com.au/see-do/sea-world/,background_image,/images/sea-world-dad-son-shark-tank-back-view-nearby-burleigh-gold-coast-motel.webp,sea-world-dad-son-shark-tank-back-view-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/sea-world/index.html,https://burleighmotel.com.au/see-do/sea-world/,background_image,/images/sea-world-couple-snorkelling-coral-reef-underwater-nearby-burleigh-gold-coast-motel.webp,sea-world-couple-snorkelling-coral-reef-underwater-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/sea-world/index.html,https://burleighmotel.com.au/see-do/sea-world/,background_image,/images/sea-world-spongebob-kid-high-five-bikini-bottom-nearby-burleigh-gold-coast-motel.webp,sea-world-spongebob-kid-high-five-bikini-bottom-nearby-burleigh-gold-coast-motel.webp,,N/A,NO,
see-do/wet-n-wild/index.html,https://burleighmotel.com.au/see-do/wet-n-wild/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
see-do/wet-n-wild/index.html,https://burleighmotel.com.au/see-do/wet-n-wild/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
see-do/wet-n-wild/index.html,https://burleighmotel.com.au/see-do/wet-n-wild/,background_image,/images/wet-n-wild-gold-coast-two-girls-wave-pool-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-two-girls-wave-pool-nearby-burleigh-motel.webp,,N/A,NO,
see-do/wet-n-wild/index.html,https://burleighmotel.com.au/see-do/wet-n-wild/,background_image,/images/wet-n-wild-gold-coast-couple-tube-ride-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-couple-tube-ride-nearby-burleigh-motel.webp,,N/A,NO,
see-do/wet-n-wild/index.html,https://burleighmotel.com.au/see-do/wet-n-wild/,background_image,/images/wet-n-wild-gold-coast-group-four-tube-ride-v1-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-group-four-tube-ride-v1-nearby-burleigh-motel.webp,,N/A,NO,
see-do/wet-n-wild/index.html,https://burleighmotel.com.au/see-do/wet-n-wild/,background_image,/images/wet-n-wild-gold-coast-group-water-slide-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-group-water-slide-nearby-burleigh-motel.webp,,N/A,NO,
see-do/wet-n-wild/index.html,https://burleighmotel.com.au/see-do/wet-n-wild/,background_image,/images/wet-n-wild-gold-coast-group-four-tube-ride-v2-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-group-four-tube-ride-v2-nearby-burleigh-motel.webp,,N/A,NO,
see-do/wet-n-wild/index.html,https://burleighmotel.com.au/see-do/wet-n-wild/,background_image,/images/wet-n-wild-gold-coast-group-wave-pool-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-group-wave-pool-nearby-burleigh-motel.webp,,N/A,NO,
wet-n-wild-accommodation-gold-coast/index.html,https://burleighmotel.com.au/wet-n-wild-accommodation-gold-coast/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
wet-n-wild-accommodation-gold-coast/index.html,https://burleighmotel.com.au/wet-n-wild-accommodation-gold-coast/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel,OK,NO,
wet-n-wild-accommodation-gold-coast/index.html,https://burleighmotel.com.au/wet-n-wild-accommodation-gold-coast/,background_image,/images/wet-n-wild-gold-coast-two-girls-wave-pool-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-two-girls-wave-pool-nearby-burleigh-motel.webp,,N/A,NO,
wet-n-wild-accommodation-gold-coast/index.html,https://burleighmotel.com.au/wet-n-wild-accommodation-gold-coast/,background_image,/images/wet-n-wild-gold-coast-couple-tube-ride-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-couple-tube-ride-nearby-burleigh-motel.webp,,N/A,NO,
wet-n-wild-accommodation-gold-coast/index.html,https://burleighmotel.com.au/wet-n-wild-accommodation-gold-coast/,background_image,/images/wet-n-wild-gold-coast-group-four-tube-ride-v1-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-group-four-tube-ride-v1-nearby-burleigh-motel.webp,,N/A,NO,
wet-n-wild-accommodation-gold-coast/index.html,https://burleighmotel.com.au/wet-n-wild-accommodation-gold-coast/,background_image,/images/wet-n-wild-gold-coast-group-water-slide-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-group-water-slide-nearby-burleigh-motel.webp,,N/A,NO,
wet-n-wild-accommodation-gold-coast/index.html,https://burleighmotel.com.au/wet-n-wild-accommodation-gold-coast/,background_image,/images/wet-n-wild-gold-coast-group-four-tube-ride-v2-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-group-four-tube-ride-v2-nearby-burleigh-motel.webp,,N/A,NO,
wet-n-wild-accommodation-gold-coast/index.html,https://burleighmotel.com.au/wet-n-wild-accommodation-gold-coast/,background_image,/images/wet-n-wild-gold-coast-group-wave-pool-nearby-burleigh-motel.webp,wet-n-wild-gold-coast-group-wave-pool-nearby-burleigh-motel.webp,,N/A,NO,
